,Solar Output,Demand
236,0.0,1.1039712250159397
237,0.0,1.1916815069442517
238,0.0,1.1910797272198042
239,0.0,1.1241170958888915
240,0.0,1.0094512793502064
241,0.0,0.8472453358467552
242,0.0,0.6765562886369305
243,0.0,0.5900882931832672
244,0.0,0.5452519335791313
245,0.0,0.539697225071383
246,0.0,0.5536006708618635
247,0.0,0.5988584814126908
248,0.022763000000000002,0.6886123693621267
249,0.265294,0.8540169378759737
250,0.30056700000000003,0.9634337870429406
251,0.469928,0.9566137554403568
252,0.344214,0.9234475646605492
253,0.625513,0.8987740969700326
254,0.321993,0.8832744989327196
255,0.074741,0.8744817730712718
256,0.012485,0.8126327169905468
257,0.0,0.7920375627200398
258,0.0,0.8355096886868293
259,0.0,0.9337520583261716
260,0.0,1.0701827959970056
261,0.0,1.1534120810578543
262,0.0,1.1408725916890747
263,0.0,1.07488135170349
264,0.0,0.9599947606242896
265,0.0,0.7920034097524462
266,0.0,0.6246334931943558
267,0.0,0.5481149336068526
268,0.0,0.5095582568680176
269,0.0,0.5056398137110857
270,0.0,0.5222815956532586
271,0.004005,0.5692105730047402
272,0.008312,0.6642305048096914
273,0.018888000000000002,0.8470126687550243
274,0.05111,0.9585188368031488
275,0.092605,0.9433904582374626
276,0.22075999999999998,0.9168644138275164
277,0.40351299999999996,0.8920683336567514
278,0.36894,0.876826241233055
279,0.105086,0.8705634685221633
280,0.058755,0.8142000665317549
281,0.0,0.7960418872841184
282,0.0,0.8381752557314334
283,0.0,0.938037673606298
284,0.0,1.0748715937127489
285,0.0,1.1561444016300275
286,0.0,1.1554192609430876
287,0.0,1.0883452166440273
288,0.0,0.9682050564133838
289,0.0,0.8052942089651539
290,0.0,0.6405638566240676
291,0.0,0.5585808776647353
292,0.0,0.5183866049399827
293,0.0,0.516869348266016
294,0.0,0.5285621933301914
295,0.074931,0.5647970781470905
296,0.321639,0.6217469298367199
297,0.487973,0.7243942006486843
298,0.600793,0.8669244864580156
299,0.664884,0.9839839492140934
300,0.673217,1.0296453580240066
301,0.620694,1.0102049732486895
302,0.509841,0.991125855903307
303,0.33444,1.0141149613284173
304,0.101509,0.9834613145565934
305,0.0,0.9779822027555236
306,0.0,1.0032170044077289
307,0.0,1.06227516425027
308,0.0,1.159268926898234
309,0.0,1.2216273944501426
310,0.0,1.213530895683752
311,0.0,1.1302182795997004
312,0.0,0.9995643001691012
313,0.0,0.8284225043661464
314,0.0,0.6500544174313198
315,0.0,0.5541072547334571
316,0.0,0.5098445374656946
317,0.0,0.4973380367587945
318,0.0,0.5041207274138552
319,0.075586,0.5356354337038781
320,0.32475,0.5891769190253097
321,0.497833,0.6899844482022564
322,0.597157,0.8370512294513898
323,0.651714,0.968197654755634
324,0.654606,1.028644082832035
325,0.6174850000000001,1.0150724641698774
326,0.507279,0.9993741302359104
327,0.33354,1.008609652648795
328,0.09616899999999999,0.9639661796911816
329,0.0,0.943894269952596
330,0.0,0.9619955368280984
331,0.0,1.0345963740193491
332,0.0,1.1428783854960771
333,0.0,1.209241676600227
334,0.0,1.198598175921049
335,0.0,1.1166278102736116
336,0.0,0.9864974634768384
337,0.0,0.8191741745904138
338,0.0,0.6419408976242618
339,0.0,0.5562389321653314
340,0.0,0.5111033182712831
341,0.0,0.5057521969339949
342,0.0,0.5196744933884067
343,0.06836199999999999,0.5669327474842678
344,0.316081,0.6760062650736006
345,0.502646,0.8559407590164388
346,0.621199,0.9535158428741716
347,0.679962,0.9584599839214925
348,0.680724,0.9412503534499485
349,0.465641,0.9205881684362264
350,0.513961,0.8957177944723198
351,0.333228,0.8869965348044241
352,0.09336799999999999,0.8253657028802704
353,0.0,0.7956013084578492
354,0.0,0.8330843567210933
355,0.0,0.94010950018019
356,0.0,1.080782496604108
357,0.0,1.164443849970892
358,0.0,1.1626717489535108
359,0.0,1.0885354420203477
360,0.0,0.9680792282316412
361,0.0,0.8002948742827043
362,0.0,0.6252499930696088
363,0.0,0.5416048013749896
364,0.0,0.4968123527291878
365,0.0,0.4840589360463503
366,0.0,0.4919988356942865
367,0.084467,0.5352163668117427
368,0.343474,0.6283871870928394
369,0.5307350000000001,0.806592409835611
370,0.645966,0.9201431818811852
371,0.699834,0.9203965569816758
372,0.6961660000000001,0.915659939566989
373,0.6428680000000001,0.8952888864247498
374,0.5376660000000001,0.8803888503867154
375,0.36266699999999996,0.8720495661575138
376,0.11773900000000001,0.8095813766528982
377,0.0,0.782602306434175
378,0.0,0.8221658858425968
379,0.0,0.931835916059102
380,0.0,1.079056080725196
381,0.0,1.1631960746264516
382,0.0,1.1615625537105312
383,0.0,1.09504948299282
384,0.0,0.9734090871288772
385,0.0,0.8000507027416626
386,0.0,0.6325686247331797
387,0.0,0.5549339949546751
388,0.0,0.5087337066504033
389,0.0,0.4982912982008703
390,0.0,0.5102646300557201
391,0.088002,0.5560445485543202
392,0.349067,0.6456430016910152
393,0.539458,0.8236779031408531
394,0.659806,0.9281881462589748
395,0.7152350000000001,0.9339772128738943
396,0.708315,0.9236806198541844
397,0.648024,0.8973472680398079
398,0.540278,0.8860419704488119
399,0.364375,0.8830211238322289
400,0.124574,0.8255976214897568
401,0.0,0.8089331633077369
402,0.0,0.8551447065672385
403,0.0,0.9575444238072796
404,0.0,1.0885296204917805
405,0.0,1.1652033931195076
406,0.0,1.1484004102791556
407,0.0,1.0768764449865549
408,0.0,0.951505142350234
409,0.0,0.7846354891470074
410,0.0,0.6125950156626839
411,0.0,0.5261022925733928
412,0.0,0.4818163723560556
413,0.0,0.469418872841183
414,0.0,0.4767012724198153
415,0.036619,0.5168293183267262
416,0.1365,0.6061792753583012
417,0.530241,0.7778741995398218
418,0.636165,0.8932544839630747
419,0.675677,0.9072698694314306
420,0.674809,0.9050622071909736
421,0.622863,0.8967414686884927
422,0.520612,0.8929866104842955
423,0.358107,0.8961832949851688
424,0.122512,0.8456161394949128
425,0.0,0.8217050979957307
426,0.0,0.8595493305242144
427,0.0,0.9615259058021232
428,0.0,1.098306822277049
429,0.0,1.1855053086796217
430,0.0,1.1875473622931272
431,0.0,1.1170127796412828
432,0.0,1.0012811798297896
433,0.0,0.8367941119396776
434,0.0,0.6638516064646688
435,0.0,0.579396695589499
436,0.0,0.5337801402711169
437,0.0,0.5289724170432177
438,0.0,0.5460899564771435
439,0.087164,0.592290327946109
440,0.26252,0.6886290023008896
441,0.354931,0.8755837884290185
442,0.422499,0.9960563024977124
443,0.578622,0.994138413772073
444,0.545791,0.9582606381504172
445,0.26619,0.9264287417181823
446,0.23959899999999998,0.9013898483630416
447,0.06902,0.8838632218002381
448,0.026071,0.8079972555651039
449,0.0,0.7803244809137025
450,0.0,0.8215723948659661
451,0.0,0.93965669614393
452,0.0,1.104175283452998
453,0.0,1.201255371053142
454,0.0,1.208888226651512
455,0.0,1.1553737144124412
456,0.0,1.052484850164943
457,0.0,0.8978577052088819
458,0.0,0.7391607296315803
459,0.0,0.6653651207274136
460,0.0,0.6197930030770935
461,0.0,0.6275720622071908
462,0.0,0.6570693593546418
463,0.092824,0.726814736783744
464,0.343829,0.8206257034347014
465,0.519686,0.968136251490034
466,0.6263540000000001,1.1367828015413184
467,0.675766,1.1620153023036617
468,0.671959,1.1177563551686855
469,0.6193690000000001,1.0423419454994036
470,0.5179360000000001,0.994484517506168
471,0.353996,0.9769293377318212
472,0.12987700000000002,0.9082081057854904
473,0.0,0.8745916059102372
474,0.0,0.8996548942422309
475,0.0,0.9833442741108304
476,0.0,1.1251877581570702
477,0.0,1.2232097690793664
478,0.0,1.2346771546586086
479,0.0,1.176195686524547
480,0.0,1.0762671804396635
481,0.0,0.946224711002689
482,0.0,0.7965852576719429
483,0.0,0.7261391068111883
484,0.0,0.7016459401768634
485,0.0,0.728997809996396
486,0.0,0.7859955368280985
487,0.091987,0.8803242868627502
488,0.272687,0.97576059656807
489,0.468565,1.125733373991628
490,0.295119,1.2616969478557365
491,0.539846,1.2445353588556534
492,0.39572500000000005,1.176966900451861
493,0.494458,1.0903149724170431
494,0.393322,1.025846283924264
495,0.187908,0.9948049787930028
496,0.018373,0.925360879328029
497,0.0,0.8954982396806476
498,0.0,0.9215530729354364
499,0.0,1.0085932414825491
500,0.0,1.1422315305075814
501,0.0,1.2212336096249268
502,0.0,1.2195782441160978
503,0.0,1.1539920161893935
504,0.0,1.0338836803149165
505,0.0,0.8800735730324619
506,0.0,0.7291419066892136
507,0.0,0.6500951958528538
508,0.0,0.6089669558949907
509,0.0,0.6216530923405317
510,0.0,0.6460429684251378
511,0.083426,0.7152549552296731
512,0.314016,0.8177795581182602
513,0.314735,1.0041001025697889
514,0.614863,1.0956603276688932
515,0.671727,1.0399009785712303
516,0.678677,0.9957036287528068
517,0.639331,0.9559432262356884
518,0.5350159999999999,0.9281491697391396
519,0.364007,0.9048749480220662
520,0.13418,0.8324793612951514
521,0.0,0.8087629529010614
522,0.0,0.8466543120893743
523,0.0,0.9508837080364814
524,0.0,1.0962033653979426
525,0.0,1.1890305768857592
526,0.0,1.1927419676766555
527,0.0,1.1310801707648377
528,0.0,1.020128655781332
529,0.0,0.8679282011476727
530,0.0,0.7054485071937459
531,0.0,0.6256331882571451
532,0.0,0.5942931278241343
533,0.0,0.5970336539794305
534,0.0,0.6207119729437528
535,0.08548,0.6862996701133809
536,0.319287,0.7949524297951375
537,0.32061399999999995,0.992361932747484
538,0.5183669999999999,1.0882757464031267
539,0.671142,1.0326945083580517
540,0.6839930000000001,0.9680126133118956
541,0.635297,0.9230134172372686
542,0.5287759999999999,0.8945978432622734
543,0.361177,0.8795219693399492
544,0.122134,0.8162941812435892
545,0.0,0.7926393701660521
546,0.0,0.8374814958556261
547,0.0,0.9394450142766054
548,0.0,1.0818511629196348
549,0.0,1.163708313697225
550,0.0,1.1593522301998724
551,0.0,1.0944876223214035
552,0.0,0.9764979347434368
553,0.0,0.8216221273528677
554,0.0,0.6559311119119562
555,0.0,0.5855017048762231
556,0.0,0.5475601142128461
557,0.0,0.5497806947024089
558,0.0,0.5700426912094917
559,0.001774,0.6253194910320737
560,0.021148,0.7245252682061373
561,0.007375,0.9254071466193552
562,0.433362,1.0238845951265487
563,0.524529,0.9942275108807138
564,0.37895,0.9594649460815566
565,0.669072,0.9332637984087818
566,0.32553699999999997,0.919236215452
567,0.379466,0.9227556898511352
568,0.13966399999999998,0.8750461564050674
569,0.0,0.8584930834696309
570,0.0,0.9112145649100432
571,0.0,1.0196018628891412
572,0.0,1.1557673329082687
573,0.0,1.2344709893826409
574,0.0,1.22824849610512
575,0.0,1.162762509356028
576,0.0,1.0390889862223822
577,0.0,0.8800293571369167
578,0.0,0.713829540099243
579,0.0,0.6312094086990269
580,0.0,0.5920183239542038
581,0.0,0.5923077925318104
582,0.0,0.6129445014276605
583,0.10045,0.6861841543536716
584,0.33718400000000004,0.7999206608821001
585,0.401258,1.0084958001829625
586,0.6330560000000001,1.113048900839963
587,0.698434,1.0660702187231446
588,0.5286000000000001,1.0157518642752192
589,0.656617,0.981466969755773
590,0.553299,0.9518160396972802
591,0.384858,0.930186787902309
592,0.14760800000000002,0.8571519141740358
593,0.0,0.8269785712305601
594,0.0,0.8698516896293628
595,0.0,0.9841962963989688
596,0.0,1.142945721176503
597,0.0,1.2382368807695503
598,0.0,1.2435972056662876
599,0.0,1.177437501732598
600,0.0,1.0745794915865048
601,0.0,0.925842181132703
602,0.0,0.7619631580406399
603,0.0,0.684204058437058
604,0.0,0.6455180328777754
605,0.0,0.6700226485182822
606,0.0,0.7117561888392979
607,0.003294,0.7929072159232665
608,0.076363,0.9239894380838852
609,0.025907,1.1377868211681863
610,0.502596,1.2599579186649292
611,0.017837,1.1631842652399298
612,0.0073479999999999995,1.077989382640756
613,0.274235,0.9952418429296148
614,0.447483,0.9421948548776088
615,0.377966,0.9074692152025056
616,0.140313,0.8316425581459816
617,0.0,0.8093382585313114
618,0.0,0.8502018407118898
619,0.0,0.959960663099825
620,0.0,1.1072091592049451
621,0.0,1.1947801679926813
622,0.0,1.205338923848862
623,0.0,1.154110692207468
624,0.0,1.0441215867823577
625,0.0,0.8976196601336177
626,0.0,0.7360396141158208
627,0.0,0.6605441743131981
628,0.0,0.6220604884539682
629,0.0,0.6403086519003132
630,0.0,0.6855006237352035
631,0.058095,0.7521452887200951
632,0.316718,0.8100139162254316
633,0.301547,0.931137304909489
634,0.6423110000000001,1.0545684861253568
635,0.70235,1.1072895517423005
636,0.70268,1.0987180716879656
637,0.51178,1.0353240650902336
638,0.35449400000000003,0.9779650985501622
639,0.244136,0.9657647548027608
640,0.07506600000000001,0.9021847642280928
641,0.0,0.8787767859617995
642,0.0,0.9052434230587972
643,0.0,0.9955127935020652
644,0.0,1.1147763978598948
645,0.0,1.181109555623319
646,0.0,1.1841342555373824
647,0.0,1.115065422892468
648,0.0,0.997067169351038
649,0.0,0.8400821389959249
650,0.0,0.6718716214343137
651,0.0,0.5872734455132645
652,0.0,0.5455189754109722
653,0.0,0.5437052366035539
654,0.0,0.5665178388268232
655,0.100277,0.6107592382114045
656,0.161874,0.6767094780029383
657,0.348963,0.8020971086408114
658,0.480557,0.938626923183544
659,0.37261700000000003,1.0172387935575082
660,0.440851,1.0421785268760566
661,0.660102,1.0145699553682808
662,0.549125,0.9966086823940342
663,0.381044,1.0162037534998476
664,0.150501,0.9937747622875832
665,0.0,0.9937759543148612
666,0.0,1.024272641587891
667,0.0,1.0948116596900723
668,0.0,1.1778483353200453
669,0.0,1.228891442353006
670,0.0,1.213290549718626
671,0.0,1.1330497602084657
672,0.0,1.0026421700440773
673,0.0,0.836703517866548
674,0.0,0.655051867047376
675,0.0,0.5672662379064672
676,0.0,0.5234118592853378
677,0.0,0.5136998586200203
678,0.0,0.52578587863499
679,0.053948,0.5768057549968117
680,0.140034,0.6711701826851106
681,0.301203,0.8584590413882958
682,0.647791,0.9706311368613644
683,0.457869,0.9753922324175972
684,0.156213,0.9764582374629222
685,0.667177,0.967211376930114
686,0.558335,0.9713420286640976
687,0.390561,0.97708108557647
688,0.15368199999999999,0.9292138441493638
689,0.0,0.916983422504366
690,0.0,0.9562962603609344
691,0.0,1.0364990990491505
692,0.0,1.1544289912122638
693,0.0,1.2179189421450944
694,0.0,1.202020042691209
695,0.0,1.1261800238405453
696,0.0,1.000630942810412
697,0.0,0.8324075347212594
698,0.0,0.6575244642807639
699,0.0,0.5716675075541263
700,0.0,0.5306334931943558
701,0.0,0.5261007956089041
702,0.0,0.5300753749341611
703,0.115402,0.5882209408699027
704,0.370359,0.6956310814182352
705,0.562116,0.8784943032184735
706,0.6826180000000001,0.996068499986139
707,0.741928,0.9730815291215036
708,0.7380180000000001,0.9395800737393616
709,0.677353,0.9044358384387212
710,0.5730080000000001,0.8817235328361932
711,0.405008,0.8675021206996922
712,0.16827899999999998,0.8182867518642752
713,0.0,0.8090599894658053
714,0.0,0.862364815790203
715,0.0,0.9659417847143292
716,0.0,1.0872596956172202
717,0.0,1.1605750006930389
718,0.0,1.153808499431708
719,0.0,1.0793159703933688
720,0.0,0.9565824023507886
721,0.0,0.7832609708091924
722,0.0,0.6192673467690514
723,0.0,0.5448385773293044
724,0.0,0.5127317384193163
725,0.0,0.5148504976020846
726,0.0,0.543633825853131
727,0.116211,0.6034316802040305
728,0.363542,0.7078439830344022
729,0.552074,0.9001051201729825
730,0.675489,1.009432789066615
731,0.738327,0.9621367504781968
732,0.741439,0.9146421700440768
733,0.689277,0.8826680619854183
734,0.582885,0.8762386826712498
735,0.41100400000000004,0.8777890111717904
736,0.163624,0.8358981786932053
737,0.0,0.8331239153937849
738,0.0,0.8869776009757989
739,0.0,0.984507969949824
740,0.0,1.099508857039891
741,0.0,1.1679751060349846
742,0.0,1.1461491420175751
743,0.0,1.0685643278906658
744,0.0,0.9464832700357604
745,0.0,0.7790752363263381
746,0.0,0.6114042635766362
747,0.0,0.5311082527097827
748,0.0,0.4905035899426163
749,0.0,0.484200343747401
750,0.0,0.5001302636320792
751,0.12445999999999999,0.5488279876916252
752,0.374015,0.6428467274692982
753,0.553187,0.8299320544451526
754,0.666376,0.9303556399523188
755,0.718197,0.905030576885759
756,0.7093229999999999,0.8814720982452249
757,0.64667,0.862133091231669
758,0.5435599999999999,0.8599687577966899
759,0.398698,0.8692524325672939
760,0.172673,0.8321839325811546
761,0.0,0.8328355279571976
762,0.0,0.8891500845507717
763,0.0,0.9831153494303216
764,0.0,1.079052144263022
765,0.0,1.128410445485543
766,0.0,1.132099049150334
767,0.0,1.085348681839603
768,0.0,0.9643010561916112
769,0.0,0.7859000914811629
770,0.0,0.5979042219942892
771,0.0,0.5173168852050007
772,0.0,0.477735203614892
773,0.0,0.4703066836692262
774,0.0,0.4823957253347378
775,0.128082,0.531891664125523
776,0.381835,0.6258531588722867
777,0.564318,0.8094363651484487
778,0.6783579999999999,0.9033009175837882
779,0.726255,0.889065838715937
780,0.7175900000000001,0.8672518226928725
781,0.662655,0.8532592243506221
782,0.566268,0.8614208410722699
783,0.412797,0.8807448229978097
784,0.185448,0.8569162531533276
785,0.0,0.8654466775704819
786,0.0,0.9241289329969784
787,0.0,1.0069259834225042
788,0.0,1.0957002467219248
789,0.0,1.144202034762842
790,0.0,1.1438596457184045
791,0.0,1.0942944307376707
792,0.0,0.9683666454134668
793,0.0,0.7873955867269146
794,0.0,0.5952379896321347
795,0.0,0.5148753915670998
796,0.0,0.4744380838854543
797,0.0,0.4679545920771767
798,0.0,0.4815995342777146
799,0.134316,0.5169894658054499
800,0.38362,0.56925656308042
801,0.550294,0.6880768996202142
802,0.6508189999999999,0.8120471543813932
803,0.7105750000000001,0.91048928561528
804,0.7200019999999999,0.9602560640922572
805,0.6797329999999999,0.9438975965403484
806,0.577406,0.9450498710947244
807,0.418147,0.9820483741302356
808,0.11546899999999999,0.9682456130624012
809,0.0,0.9847158539627974
810,0.0,1.0243365952374348
811,0.0,1.0780521997061512
812,0.0,1.1341343664236403
813,0.0,1.1716451639730543
814,0.0,1.1704513625149
815,0.0,1.112599423391456
816,0.0,0.9823225126826156
817,0.0,0.8009461924431014
818,0.0,0.6014020458514676
819,0.0,0.5112113214869846
820,0.0,0.4677407756493776
821,0.0,0.4547884567404983
822,0.0,0.4639308901394394
823,0.0013340000000000001,0.4939737199567542
824,0.036523,0.5497059019211044
825,0.07670300000000001,0.6587538879494357
826,0.10475100000000001,0.7883685582014247
827,0.160918,0.9032673467690514
828,0.076142,0.9600171596484902
829,0.057466,0.938281290716048
830,0.032445999999999996,0.9395629140908712
831,0.0052770000000000004,0.9752240734067028
832,0.0,0.9626723865494968
833,0.0,0.9797984919468852
834,0.0,1.0172841460372022
835,0.0,1.0747675269592212
836,0.0,1.1368253818645522
837,0.0,1.1703205167299642
838,0.0,1.17107723227899
839,0.0,1.107878413217642
840,0.0,0.9826335486374848
841,0.0,0.8041519696171651
842,0.0,0.5998913591883125
843,0.0,0.5100912039475506
844,0.0,0.4700423862722812
845,0.0,0.4595633576359048
846,0.0,0.4683506500706899
847,0.0,0.5133420563856622
848,0.001574,0.610867657250575
849,0.119904,0.7984684944418262
850,0.5336420000000001,0.8921699331910291
851,0.206887,0.8768009868876998
852,0.211655,0.8611861780278877
853,0.10341,0.851817619826463
854,0.208452,0.8496422532087708
855,0.007352,0.8614276328555981
856,0.0146,0.8336132287306293
857,0.0,0.8429291714024337
858,0.0,0.9033018601169848
859,0.0,0.9960823884900062
860,0.0,1.0855449227954426
861,0.0,1.1344180689158092
862,0.0,1.1366869403709143
863,0.0,1.085396529260111
864,0.0,0.9611685471127988
865,0.0,0.7783303024422696
866,0.0,0.5853460482909654
867,0.0,0.5060222049732485
868,0.0,0.4653406148643028
869,0.0,0.4598242452804036
870,0.0,0.4729710032434229
871,0.09874200000000001,0.5135824577939176
872,0.12347,0.6130978016799268
873,0.20187799999999997,0.7978815457544423
874,0.45748700000000003,0.8926273944501426
875,0.48445,0.8770042691209491
876,0.5666570000000001,0.8568695423169683
877,0.5031059999999999,0.8458251323704711
878,0.556333,0.8492009259002576
879,0.394013,0.8650212347184871
880,0.160186,0.8409719180550549
881,0.0,0.8496381226956448
882,0.0,0.9094850442158954
883,0.0,1.0009836165553183
884,0.0,1.0918325063066556
885,0.0,1.1426768774429623
886,0.0,1.1435994511130207
887,0.0,1.091950766501261
888,0.0,0.9672929892163112
889,0.0,0.7833022204973248
890,0.0,0.5899609957586005
